date,split,b_short,b_long,ic,top2_bottom2
2004-01-22,dev,0.08284704645008156,0.024985210769555757,0.5,0.055269129708405806
2004-01-23,dev,0.0776159012981488,0.024864509268253555,0.5,0.07200007428869892
2004-01-26,dev,0.07243505561883079,0.024744968358310027,0.1,-0.0006826671985373234
2004-01-27,dev,0.06730378741012825,0.02462657138051907,0.8,0.08645716891179495
2004-01-28,dev,0.06332768952876208,0.02128659877028957,0.6,0.03860679937212541
2004-01-29,dev,0.059389279778972834,0.017978284668213898,0.8,0.02912321853706684
2004-01-30,dev,0.05548802483814388,0.014701181076535166,0.6,0.0486098563372076
2004-02-02,dev,0.05162340139910673,0.011454848410599898,0.8,0.04365464168681271
2004-02-03,dev,0.04916372440776756,0.007908448429827247,0.9,0.04108142442079449
2004-02-04,dev,0.0467269281326269,0.004395038216317596,0.1,-0.0037869149066072083
2004-02-05,dev,0.04431269478595977,0.0009141595788589612,-0.3,-0.010980687480350582
2004-02-06,dev,0.04192071243787942,-0.002534637227839687,-0.2,-0.0003009327925057037
2004-02-09,dev,0.0395506748819833,-0.005951793696862199,-0.7,-0.018089457790519015
2004-02-10,dev,0.03689671441829083,-0.009159015339037868,-0.1,-0.011824061775872141
2004-02-11,dev,0.03309263844366224,-0.013662837996587695,0.7,0.03897923378941287
2004-02-12,dev,0.03001771860244817,-0.016023429387343115,0.7,0.059875664363566616
2004-02-13,dev,0.031083704854989697,-0.020155455981694423,1.0,0.051973031419054794
2004-02-16,dev,0.030047455057433687,-0.023652516717202518,0.7,0.058679779938199006
2004-02-17,dev,0.031103790823546335,-0.02771359179138167,0.7,0.06700943594825687
2004-02-18,dev,0.032150736938404645,-0.03173856842045701,0.7,0.04108218798277702
2004-02-19,dev,0.033575586184989875,-0.03482453345694467,0.6,0.026282547133555656
2004-02-20,dev,0.034987881693719726,-0.03788330937416812,0.6,0.047389689346424346
2004-02-23,dev,0.03638778864535546,-0.04091525392369662,0.6,0.08113172844298522
2004-02-24,dev,0.038283860464782375,-0.04279155515238841,0.6,0.07554888250963199
2004-02-25,dev,0.038283860464782375,-0.04279155515238841,0.7,0.05016921320857887
2004-02-26,dev,0.040163444703170785,-0.04465154071822201,0.4,0.03304125096049543
2004-02-27,dev,0.04114397813158419,-0.047344246891159014,0.7,0.06380287744349172
2004-03-01,dev,0.04392999546722392,-0.047948366516628156,0.4,0.0041436485110009635
2004-03-02,dev,0.0477650598643603,-0.047474339192522454,0.2,-0.012067891630339889
2004-03-03,dev,0.05103315789912798,-0.04219667107631509,-0.1,0.00546692323910597
2004-03-04,dev,0.05241174020594021,-0.037229876731309494,-0.1,0.009425264056204863
2004-03-05,dev,0.053248978594898085,-0.0338941569146514,0.1,-0.002049042133095813
2004-03-08,dev,0.05196944703964535,-0.030586586632311098,0.3,0.004959676490606579
2004-03-09,dev,0.05227629810250398,-0.0288824413103266,0.3,0.011821988442252351
2004-03-10,dev,0.05310359392634288,-0.03189966958936289,0.3,0.0024668993162084707
2004-03-11,dev,0.05392399561831645,-0.034891754299407204,-0.6,-0.012365786905176646
2004-03-12,dev,0.057849622192514306,-0.03474697523592419,-0.7,-0.034498426113015124
2004-03-15,dev,0.058643632018165075,-0.03770256624734599,-0.8,-0.07143333456139755
2004-03-16,dev,0.059431106783522425,-0.04063383140682193,-0.6,-0.056971949146143896
2004-03-17,dev,0.06021212683768832,-0.04354106980269561,-0.6,-0.04293434878485142
2004-03-18,dev,0.0576704446873304,-0.04718988176268461,-0.7,-0.04374702133916342
2004-03-19,dev,0.05514942661949573,-0.050809028584787516,-0.9,-0.06159611301771156
2004-03-22,dev,0.052648821653424896,-0.0543988705743228,-1.0,-0.09164986990578056
2004-03-23,dev,0.050168382856435274,-0.05795976222523279,-0.8,-0.08347994599093705
2004-03-24,dev,0.050291433852225016,-0.06097229654593791,-0.8,-0.09763244647885927
2004-03-25,dev,0.04912057114711915,-0.06303143766278446,-0.9,-0.08228299925906574
2004-03-26,dev,0.05072160629058427,-0.06762368800878853,-0.9,-0.10468560980950353
2004-03-29,dev,0.05052033007514544,-0.07052994321510285,-0.9,-0.07883280460641479
2004-03-30,dev,0.048763572272716424,-0.07396418825928798,-1.0,-0.08169030482997358
2004-03-31,dev,0.04636513474235313,-0.07709083266823515,-0.7,-0.07996563149488128
2004-04-01,dev,0.044083885055702585,-0.07932367115371128,-0.9,-0.09386030356477809
2004-04-02,dev,0.04308308389485527,-0.08244657821478224,-0.9,-0.04998672213364541
2004-04-05,dev,0.04291544543612042,-0.08601682499215663,-0.7,-0.05657726844359173
2004-04-06,dev,0.04274910650032151,-0.08955939543792346,-0.9,-0.06659517188446801
2004-04-07,dev,0.041136175587192854,-0.0935572356099778,-0.9,-0.08031930716200758
2004-04-08,dev,0.03879093086962522,-0.09357447399488665,-0.9,-0.06821835621494166
2004-04-09,dev,0.03481088898889868,-0.09513165991827788,-0.6,-0.03468998768231085
2004-04-12,dev,0.032053977198864714,-0.09405291312469667,-0.8,-0.03855923718094417
2004-04-13,dev,0.031219171201910853,-0.09108122904437463,-0.9,-0.04921103663343124
2004-04-14,dev,0.030390689492812706,-0.08813205772223685,-0.8,-0.020258961250700924
2004-04-15,dev,0.03015808311736813,-0.08485137071196426,-0.9,-0.02277544343824217
2004-04-16,dev,0.028517451225949453,-0.08206527533334784,-1.0,-0.048466511154469205
2004-04-19,dev,0.02841064429251893,-0.07801259639951509,-0.7,-0.022039833241177254
2004-04-20,dev,0.027682743878492122,-0.07523394243285023,-0.9,-0.037197752857219046
2004-04-21,dev,0.026960255363454356,-0.072475947603484,-0.7,-0.018872741176030938
2004-04-22,dev,0.02912377705140864,-0.06706348524610484,-0.5,-0.016807510046240426
2004-04-23,dev,0.031152646392256032,-0.06157228186298656,0.5,0.011638056416910736
2004-04-26,dev,0.03316659757618543,-0.05612145497533239,-0.1,-0.013416980191891692
2004-04-27,dev,0.033045108207774496,-0.05225287821718099,-0.5,-0.021714931410826366
2004-04-28,dev,0.033500763786731905,-0.048988797409242765,-0.7,-0.050452251724638464
2004-04-29,dev,0.033570330387316036,-0.04536568025119958,-0.6,-0.015294825645796872
2004-04-30,dev,0.034656428224076975,-0.04097425870439572,-0.6,-0.03957384543294851
2004-05-03,dev,0.03351597180449547,-0.03890846715672642,-0.4,-0.01862827095908881
2004-05-04,dev,0.034594451522225095,-0.03457186595592285,-0.6,-0.021038893701384065
2004-05-05,dev,0.03566520020255165,-0.03026635150207844,-0.6,-0.01824408689072521
2004-05-06,dev,0.03672830067801872,-0.02599159072290435,-0.3,-0.02103790196154587
2004-05-07,dev,0.03734679895243671,-0.023089579068336984,-0.1,-0.0020755395535898002
2004-05-10,dev,0.03945400515249339,-0.018155144204152887,0.8,0.08388433758689695
2004-05-11,dev,0.04049244800825608,-0.013968494695775435,0.9,0.08695826175415328
2004-05-12,dev,0.04367537757317223,-0.008442001561087648,0.6,0.07543065650603298
2004-05-13,dev,0.04483792010800321,-0.004465012081925937,0.7,0.06080564674128658
2004-05-14,dev,0.04468114416356963,-0.0009528966550660568,0.8,0.09867756345982992
2004-05-17,dev,0.0450756166119269,0.001984588222331016,0.7,0.10428212730899405
2004-05-18,dev,0.04510185259225829,0.005267170975214003,1.0,0.10467111335926493
2004-05-19,dev,0.04286966625110861,0.006633028515092156,0.7,0.08324116425496392
2004-05-20,dev,0.04306666740196685,0.009023949106419425,0.6,0.10282443674329073
2004-05-21,dev,0.04288396060642398,0.008645825222857497,0.7,0.12341233910314642
2004-05-24,dev,0.04443060969511942,0.009820491409246178,0.7,0.09700266144302994
2004-05-25,dev,0.04769193867226919,0.00978697437371974,0.7,0.0635307740867514
2004-05-26,dev,0.04769193867226919,0.00978697437371974,0.6,0.07809463367731834
2004-05-27,dev,0.04769193867226919,0.00978697437371974,0.6,0.10744142773714421
2004-05-28,dev,0.04684944908494854,0.013155045889455387,1.0,0.11839593347401511
2004-05-31,dev,0.046155400997060225,0.015965046625958573,0.9,0.12866185696833848
2004-06-01,dev,0.045800742448381754,0.0190907608961014,1.0,0.12911611823897728
2004-06-02,dev,0.04544847217275837,0.022195426585300503,1.0,0.1343055441387484
2004-06-03,dev,0.04444058481384202,0.025739842511353254,0.7,0.0872152297865641
2004-06-04,dev,0.04200362457595027,0.03005438977280094,0.5,0.0723058517107823
2004-06-07,dev,0.04168817389753921,0.03311210321040037,0.6,0.03955684037959073
2004-06-08,dev,0.04627078006923824,0.0310786830388673,0.3,0.005193026893841934
2004-06-09,dev,0.04559473531125366,0.03376420151608263,0.2,-0.001137274921829301
2004-06-10,dev,0.04559473531125366,0.03376420151608263,-0.6,-0.006508114610693727
2004-06-11,dev,0.04559473531125366,0.03376420151608263,0.7,0.005003064112029498
2004-06-14,dev,0.04544425763695909,0.03695309854078203,0.6,0.015302257899989735
2004-06-15,dev,0.04544425763695909,0.03695309854078203,0.6,0.01999674458044448
2004-06-16,dev,0.046117138368416466,0.03929864755873997,0.6,0.017555351246912987
2004-06-17,dev,0.045965934636061,0.04244848805854738,-0.6,-0.0160076140726913
2004-06-18,dev,0.045815719163394136,0.04557774136554559,-0.6,-0.06424682580382929
2004-06-21,dev,0.04700773540677837,0.046770532780909785,-0.6,-0.056120113133705074
2004-06-22,dev,0.04819201128494582,0.04795557879747291,-0.6,-0.03205699373552079
2004-06-23,dev,0.04784568267427685,0.05084626129517765,-0.8,-0.060754419345620314
2004-06-24,dev,0.04750158844174123,0.053718294228381064,-0.9,-0.04085005827087518
2004-06-25,dev,0.050564284298841744,0.0535455665942062,-0.9,-0.07013472540709681
2004-06-28,dev,0.05495687515550875,0.05151834564864448,-0.7,-0.044080969129214775
2004-06-29,dev,0.05495687515550875,0.05151834564864448,-0.9,-0.04959375620756301
2004-06-30,dev,0.05495687515550875,0.05151834564864448,-0.9,-0.06690350965107994
2004-07-01,dev,0.052931621981142735,0.05589385454938026,-0.8,-0.0305729899995984
2004-07-02,dev,0.05209258396276497,0.0582300960451164,0.5,0.011033007109042259
2004-07-05,dev,0.05142595754751141,0.06071858863912523,0.5,0.023316706963159406
2004-07-06,dev,0.05142595754751141,0.06071858863912523,0.6,0.04601338114058612
2004-07-07,dev,0.0530953291009087,0.05919399617008069,-0.3,-0.00467341794436793
2004-07-08,dev,0.0530953291009087,0.05919399617008069,-0.5,-0.005780442232472038
2004-07-09,dev,0.055584319429164177,0.05850917366846496,-0.3,-0.008870503000540875
2004-07-12,dev,0.05789214762030054,0.05766315011671043,-0.6,-0.03488154364488094
2004-07-13,dev,0.060185506669172724,0.056822430787850924,-0.6,-0.024700647386354357
2004-07-14,dev,0.062464532223989455,0.055986965954796776,-0.6,-0.020307173764650355
2004-07-15,dev,0.062464532223989455,0.055986965954796776,0.1,3.087307422156016e-05
2004-07-16,dev,0.062464532223989455,0.055986965954796776,0.7,0.03187949042613225
2004-07-19,dev,0.062464532223989455,0.055986965954796776,0.7,0.04317479952195391
2004-07-20,dev,0.062464532223989455,0.055986965954796776,0.6,0.04382146213891863
2004-07-21,dev,0.062464532223989455,0.055986965954796776,0.9,0.06091628760917278
2004-07-22,dev,0.062464532223989455,0.055986965954796776,0.7,0.05318057075019039
2004-07-23,dev,0.062464532223989455,0.055986965954796776,1.0,0.07392063474350696
2004-07-26,dev,0.05933792473859312,0.05599580260108016,1.0,0.073898345231034
2004-07-27,dev,0.056211507515639,0.05598535470153448,0.9,0.046495900259992895
2004-07-28,dev,0.056211507515639,0.05598535470153448,0.9,0.06388013256912589
2004-07-29,dev,0.056211507515639,0.05598535470153448,0.9,0.07756673570149186
2004-07-30,dev,0.050334365810767376,0.06249281408896659,0.8,0.0653713500028622
2004-08-02,dev,0.04824243572989415,0.06550739085497136,0.8,0.056890170331594936
2004-08-03,dev,0.05068509058351876,0.0648199996928265,0.8,0.038575242306127744
2004-08-04,dev,0.04681634393820284,0.06704286375576424,0.8,0.0811454961491953
2004-08-05,dev,0.04681634393820284,0.06704286375576424,0.9,0.07955678830832863
2004-08-06,dev,0.04637336057543685,0.06551865760048788,0.6,0.06725859396501277
2004-08-09,dev,0.04637336057543685,0.06551865760048788,0.6,0.07298699998606861
2004-08-10,dev,0.04671336477137182,0.06275151150061474,0.8,0.06969637807252538
2004-08-11,dev,0.04705130207249868,0.060001186957579764,0.6,0.07581916079083317
2004-08-12,dev,0.0513744320981163,0.055194165816878964,0.6,0.09078642474300713
2004-08-13,dev,0.05405154861745734,0.05483859431894277,0.5,0.09027440141590498
2004-08-16,dev,0.05439075078025617,0.05668144995854434,0.7,0.09247551887616695
2004-08-17,dev,0.05659820703680352,0.05587902423557732,0.5,0.06818208946817556
2004-08-18,dev,0.059265183725473666,0.05555414219011941,0.5,0.016096856643166346
2004-08-19,dev,0.05955651972957088,0.05685158080576493,-0.2,-0.008672032116687711
2004-08-20,dev,0.06235545865894715,0.05668237967241444,-1.0,-0.04734358575854403
2004-08-23,dev,0.06411775700120546,0.057719672314336064,-1.0,-0.09810523406978044
2004-08-24,dev,0.06688663937694155,0.05754890405305105,-0.9,-0.05663297906932985
2004-08-25,dev,0.06963918616344024,0.05737914327413349,-0.9,-0.05991522525198839
2004-08-26,dev,0.07237554149825366,0.0572103810880331,-0.8,-0.09327914420005479
2004-08-27,dev,0.0750958478281708,0.05704260870947581,-0.6,-0.08368347397198939
2004-08-30,dev,0.07780024593393638,0.05687581745593934,-0.9,-0.08045064423963233
2004-08-31,dev,0.08048887495453716,0.05670999874615526,-0.9,-0.06757629553634836
2004-09-01,dev,0.08316187241106467,0.05654514409863736,-0.8,-0.0685218476687649
2004-09-02,dev,0.08437009886784419,0.057830520492554355,-0.6,-0.04260471078199701
2004-09-03,dev,0.08656008489180388,0.05720703708985302,-0.6,-0.025958056209073432
2004-09-06,dev,0.08873744851793093,0.05658714725143239,-0.6,-0.035404745706421825
2004-09-07,dev,0.08896138305284108,0.058340249318717556,-0.8,-0.027743623042145837
2004-09-08,dev,0.08966158921410325,0.059128195118186365,-0.8,-0.03545712731564332
2004-09-09,dev,0.09035779419730104,0.05991163837022965,-0.6,-0.061859605178222865
2004-09-10,dev,0.09234957735973189,0.05914115986835014,-0.6,-0.08468873021121792
2004-09-13,dev,0.09161373575738417,0.061340569452057486,-0.6,-0.10599622073526938
2004-09-14,dev,0.0908820632292707,0.0635275177916645,-0.6,-0.06271981910568203
2004-09-15,dev,0.09015452444425394,0.06570211049093475,-0.1,-0.010833665965334416
2004-09-16,dev,0.087083666628918,0.06833393553180535,0.3,0.021781633714298698
2004-09-17,dev,0.0840300608237806,0.06814198627469355,0.4,0.036251116539767037
2004-09-20,dev,0.08099356205396607,0.06795111236355995,-0.5,-0.0630146572691021
2004-09-21,dev,0.0793706750091226,0.06636465674243269,0.4,0.04099529134915053
2004-09-22,dev,0.07775682911773228,0.0647870393141808,0.3,0.028567063776127055
2004-09-23,dev,0.07754083792573858,0.06182929753830806,-0.3,-0.04756584813113229
2004-09-24,dev,0.07824940439501171,0.058426261626382925,0.1,-0.01669087048832385
2004-09-27,dev,0.07665203034972162,0.0568836476439896,0.1,-0.02085007853418419
2004-09-28,dev,0.07506345726335875,0.05534953291218798,0.1,-0.032633354424636773
2004-09-29,dev,0.07485723897417369,0.05245022100858306,0.0,0.026760141502502666
2004-09-30,dev,0.07556539265734948,0.04911017474097964,-0.2,0.010835830702089322
2004-10-01,dev,0.07626967664826746,0.045788380092324873,0.9,0.06421474275091843
2004-10-04,dev,0.07697012257928944,0.04248468786682353,0.5,0.03968885444110759
2004-10-05,dev,0.07676096463749789,0.03965184904109847,0.7,0.06754724506660348
2004-10-06,dev,0.07655294034308732,0.03683436435535023,0.7,0.057484715917136275
2004-10-07,dev,0.07724694140522313,0.03358165886610154,0.6,0.09565317943634433
2004-10-08,dev,0.07793720122174094,0.03034648817733397,0.5,0.11677974737732838
2004-10-11,dev,0.0786237499639764,0.027128710879366226,0.5,0.10981056593453192
2004-10-12,dev,0.07930661747971195,0.023928187078974712,0.6,0.10146556128232892
2004-10-13,dev,0.0801478815878929,0.021352459468084572,0.8,0.07893737937209133
2004-10-14,dev,0.08087859834810297,0.0220177417983919,0.6,0.051705181273980716
2004-10-15,dev,0.08101810562199986,0.023732233619850076,0.6,0.05495417871266817
2004-10-18,dev,0.07870910883199317,0.023110858157225873,0.6,0.04259318122245459
2004-10-19,dev,0.07910714469928067,0.02475827211271822,0.6,0.04372460332124306
2004-10-20,dev,0.07916227096656489,0.02548450358471633,0.6,0.05326183731891265
2004-10-21,dev,0.07796710709560023,0.025746386470019707,0.2,0.02131871092024462
2004-10-22,dev,0.07743438502973252,0.02666306262101703,0.6,0.033443386600919056
2004-10-25,dev,0.0769044520846285,0.027574939420438455,0.2,0.019064778749407707
2004-10-26,dev,0.07637728641338927,0.02848205446111616,0.6,0.03498767678696413
2004-10-27,dev,0.07602520095551125,0.028254696169780533,0.8,0.05220284089673777
2004-10-28,dev,0.0749619320352805,0.02904710821436119,0.8,0.04757544514804901
2004-10-29,dev,0.07547889543394963,0.030546579792186425,0.9,0.03095777036774594
2004-11-01,dev,0.07614518597115735,0.03132897450417905,0.9,0.039332281078519715
2004-11-02,dev,0.07811930988143244,0.03084128452648244,0.6,0.019496971221556914
2004-11-03,dev,0.08074121195291019,0.029300233792531608,0.8,0.06313734807059213
2004-11-04,dev,0.08012932490471784,0.031384349252442795,0.9,0.02055440187454627
2004-11-05,dev,0.08216224223232725,0.029705616901413528,0.3,0.013140431114455287
2004-11-08,dev,0.08418478753275499,0.028035449511358904,0.3,0.013100486287742075
2004-11-09,dev,0.08481875329815088,0.028812288910397006,0.6,0.024778696577464343
2004-11-10,dev,0.08634840113241952,0.029215049598441678,0.8,0.04980066691132784
2004-11-11,dev,0.08684182290170454,0.030486024156420308,0.9,0.030290578207605667
2004-11-12,dev,0.08733275264185175,0.0317505796509748,0.9,0.0384695155237037
2004-11-15,dev,0.08795240145971443,0.032510233942366136,1.0,0.06361910483804445
2004-11-16,dev,0.088568936464422,0.033266070875509264,0.8,0.06071181071263715
2004-11-17,dev,0.08918238106810349,0.03401811915234592,0.8,0.04077552518437738
2004-11-18,dev,0.08868164733765545,0.03490529607668728,0.8,0.05062607088741894
2004-11-19,dev,0.08995675544903287,0.034818250450560875,0.7,0.07367357896767651
2004-11-22,dev,0.08945658662674397,0.035699023182994526,0.9,0.08073093913343049
2004-11-23,dev,0.09006173984437817,0.03643756985830554,0.8,0.07988986435946244
2004-11-24,dev,0.09148897976225513,0.036759919107831183,0.8,0.042036351417575335
2004-11-25,dev,0.09290917158177218,0.03708067650921103,0.8,0.06155026675547842
2004-11-26,dev,0.09452762189807325,0.03760510834046913,0.8,0.05926822843966939
2004-11-29,dev,0.09613811914156692,0.03812696311113137,0.8,0.04643195341045536
2004-11-30,dev,0.09659182473190622,0.03933559800546683,0.6,0.05878942589378133
2004-12-01,dev,0.09782265156630254,0.04021741805924319,0.5,0.03688852511475571
2004-12-02,dev,0.09987064509906765,0.03996688777129382,0.5,0.04059778020729643
2004-12-03,dev,0.10099626396743976,0.03880516784970916,0.5,0.04002769061079536
2004-12-06,dev,0.1021164186665479,0.03764908734521957,0.1,0.027551786068390538
2004-12-07,dev,0.10316052741876772,0.037880768328241644,0.5,0.033951105158043504
2004-12-08,dev,0.10436062276316684,0.038755452462714494,0.9,0.046138202596409716
2004-12-09,dev,0.10591638029867728,0.039264475468828434,0.9,0.06401766235921269
2004-12-10,dev,0.10746465823065161,0.039771051248951445,0.8,0.04598023646307764
2004-12-13,dev,0.10960503075288026,0.039675677025332846,0.5,0.02707937030224622
2004-12-14,dev,0.11077822445921309,0.0405376969367555,0.2,0.009929729359261119
2004-12-15,dev,0.11194581819558728,0.041395602194663,0.8,0.022285568387779175
2004-12-16,dev,0.11310785196178827,0.04224942218943762,0.2,0.00737743658553458
2004-12-17,dev,0.11481860132371592,0.041753184448686774,0.5,0.01890322430414626
2004-12-20,dev,0.11676808331110049,0.04150613898790789,0.6,0.030194335505358605
2004-12-21,dev,0.11791047554913571,0.042353642205430565,0.5,0.021715792609196594
2004-12-22,dev,0.119253847069067,0.0426959685209838,0.8,0.0368702317710069
2004-12-23,dev,0.12038501448772801,0.043536683889169724,0.6,0.018812638577760832
2004-12-24,dev,0.121510871261231,0.04437345223684772,-0.7,-0.010403232562301412
2004-12-27,dev,0.12263145470090026,0.04520630129484105,-0.9,-0.03422532307116938
